timestamp,open,high,low,close,volume
2024-08-02 08:22:00.195,49286.58,49545.06,48045.71,49106.31,1975949.0
2024-08-03 08:22:00.195,49036.5,50376.6,48557.34,48557.34,1441277.0
2024-08-04 08:22:00.195,47740.21,48803.29,46802.35,46802.35,932546.0
2024-08-05 08:22:00.195,46087.82,47049.67,45777.82,46857.41,1691647.0
2024-08-06 08:22:00.195,47193.75,48341.66,46976.39,47898.85,1507931.0
2024-08-07 08:22:00.195,47392.13,48106.97,46412.54,48106.97,1179607.0
2024-08-08 08:22:00.195,47572.73,48519.4,47247.51,47247.51,1558459.0
2024-08-09 08:22:00.195,47005.41,47912.66,45916.3,47127.34,1436447.0
2024-08-10 08:22:00.195,47431.07,47888.99,46302.03,47146.89,697498.0
2024-08-11 08:22:00.195,46706.06,46964.75,45814.97,45814.97,1038477.0
2024-08-12 08:22:00.195,45144.42,45887.92,44119.07,44289.66,1527955.0
2024-08-13 08:22:00.195,44983.96,45334.45,44294.57,44294.57,1480401.0
2024-08-14 08:22:00.195,44454.23,45519.81,43757.61,44392.41,1330636.0
2024-08-15 08:22:00.195,45128.35,45556.0,44092.63,44721.56,1964656.0
2024-08-16 08:22:00.195,44975.22,45105.78,44281.0,44281.0,756769.0
2024-08-17 08:22:00.195,44316.76,45519.27,43950.86,43950.86,1264019.0
2024-08-18 08:22:00.195,44552.63,45125.0,43461.81,44741.24,512529.0
2024-08-19 08:22:00.195,43871.43,44082.44,43866.02,43922.88,1717135.0
2024-08-20 08:22:00.195,43987.49,44601.38,43204.13,43830.15,1981642.0
2024-08-21 08:22:00.195,43310.41,44072.16,42713.49,42713.49,1024109.0
2024-08-22 08:22:00.195,42246.2,43450.85,41097.88,42979.57,1324160.0
2024-08-23 08:22:00.195,43408.75,44317.43,42268.61,42765.78,866148.0
2024-08-24 08:22:00.195,42146.59,42475.79,41198.32,41937.68,1685251.0
2024-08-25 08:22:00.195,41237.94,41982.33,41157.17,41982.33,1479231.0
2024-08-26 08:22:00.195,41502.47,42685.13,40814.47,41736.0,1224468.0
2024-09-01 08:22:00.195,49737.09,50443.13,48742.03,50443.13,980772.0
2024-09-02 08:22:00.195,50024.02,51199.72,49314.76,49314.76,1993489.0
2024-09-03 08:22:00.195,49292.63,50264.37,48655.96,49575.33,805528.0
2024-09-04 08:22:00.195,50263.69,51613.11,49246.63,50636.86,1287532.0
2024-09-05 08:22:00.195,49677.03,49932.14,49068.82,49068.82,1229658.0
2024-09-06 08:22:00.195,49350.68,50189.33,47960.98,50189.33,619056.0
2024-09-07 08:22:00.195,50210.68,51054.03,48849.8,49730.37,640040.0
2024-09-08 08:22:00.195,49557.41,50494.7,48192.44,50034.18,1241937.0
2024-09-09 08:22:00.195,49190.41,49310.12,48059.77,48768.13,907734.0
2024-09-10 08:22:00.195,48915.26,50016.31,48399.9,48399.9,946391.0
2024-09-11 08:22:00.195,47967.2,48710.02,47744.69,48626.76,1902359.0
2024-09-12 08:22:00.195,48164.87,49015.83,47612.13,47921.56,1262764.0
2024-09-13 08:22:00.195,47695.03,48535.86,47423.2,48439.86,676853.0
2024-09-14 08:22:00.195,48960.6,50247.45,48617.99,49054.73,1177044.0
2024-09-15 08:22:00.195,49732.37,50016.37,48279.38,49273.87,1581347.0
2024-09-16 08:22:00.195,49315.13,49663.91,48466.45,48743.1,957796.0
2024-09-17 08:22:00.195,49200.71,50001.12,48179.62,50001.12,1477590.0
2024-09-18 08:22:00.195,50930.92,51172.58,50011.86,50011.86,840233.0
2024-09-19 08:22:00.195,50514.64,51735.91,49942.53,50941.74,1153990.0
2024-09-20 08:22:00.195,51794.42,51947.72,50675.92,51852.88,684516.0
2024-09-21 08:22:00.195,52566.27,53491.53,51925.7,53377.16,941314.0
2024-09-22 08:22:00.195,54287.83,55263.62,53764.91,54204.15,1649180.0
2024-09-23 08:22:00.195,53167.6,54234.38,52713.96,52713.96,1419823.0
2024-09-24 08:22:00.195,51775.45,52508.3,50569.57,50923.32,805740.0
2024-09-25 08:22:00.195,51390.74,52910.01,50303.4,52096.48,1164444.0
2024-09-26 08:22:00.195,51881.62,52864.42,50900.71,52864.42,626769.0
2024-09-27 08:22:00.195,53855.44,55306.14,53243.14,53373.2,1750898.0
2024-09-28 08:22:00.195,53415.49,54992.54,52261.08,53690.25,1716185.0
2024-09-29 08:22:00.195,53700.83,54194.89,52442.92,52737.21,1124071.0
2024-09-30 08:22:00.195,52288.03,52898.1,51287.82,52579.06,1379998.0
2024-10-01 08:22:00.195,49116.91,49605.41,48431.81,49605.41,1527110.0
2024-10-02 08:22:00.195,50348.96,51544.12,49490.97,50537.47,1650998.0
2024-10-03 08:22:00.195,51457.34,51518.23,50907.44,51480.52,789404.0
2024-10-04 08:22:00.195,52097.44,53374.69,50621.03,52759.4,1906152.0
2024-10-05 08:22:00.195,53243.43,53802.95,51782.22,53802.95,1576811.0
2024-10-06 08:22:00.195,54536.15,55522.27,53796.67,53872.84,1330919.0
2024-10-07 08:22:00.195,52934.17,54075.5,51852.35,52597.64,668534.0
2024-10-08 08:22:00.195,53353.71,54106.12,52837.68,52837.68,1859551.0
2024-10-09 08:22:00.195,52005.77,53006.82,50492.99,52581.58,1052335.0
2024-10-10 08:22:00.195,52136.44,52786.26,50606.04,51781.6,1063995.0
2024-10-11 08:22:00.195,52236.92,52981.55,52211.03,52319.29,1879245.0
2024-10-12 08:22:00.195,51689.53,53239.93,50915.59,51548.47,1882978.0
2024-10-13 08:22:00.195,52322.28,53104.08,51821.9,51821.9,1206534.0
2024-10-14 08:22:00.195,52711.58,53613.3,52047.53,53191.84,1386635.0
2024-10-15 08:22:00.195,52159.55,52730.72,51744.03,52208.88,1168735.0
2024-10-16 08:22:00.195,52797.76,53885.93,52552.77,53681.22,855254.0
2024-10-17 08:22:00.195,54100.22,54619.29,53879.15,54619.29,1418633.0
2024-10-18 08:22:00.195,54122.14,55415.63,53622.54,53622.54,578205.0
2024-10-19 08:22:00.195,54111.16,54641.86,52545.12,53563.04,1318914.0
2024-10-20 08:22:00.195,53692.4,55001.45,52841.86,52841.86,1672056.0
2024-10-21 08:22:00.195,53264.74,53539.44,52361.59,53507.99,1983231.0
2024-10-22 08:22:00.195,52674.34,52992.9,51382.79,52730.27,1964550.0
2024-10-23 08:22:00.195,53383.28,53414.82,52432.02,52432.02,1003188.0
2024-10-24 08:22:00.195,53369.99,54019.17,52247.75,52629.55,839101.0
2024-10-25 08:22:00.195,53353.72,54633.5,52041.17,53952.52,1970060.0
2024-10-26 08:22:00.195,54808.19,55939.69,53973.09,53973.09,553373.0
2024-10-27 08:22:00.195,54440.09,55311.73,53601.58,55311.73,1689948.0
2024-10-28 08:22:00.195,55647.77,56909.28,55492.89,56128.22,1012838.0
2024-10-29 08:22:00.195,55624.24,56282.81,55146.84,55368.54,803058.0
2024-10-30 08:22:00.195,54972.21,55968.43,54699.02,55569.53,1432717.0
2024-10-31 08:22:00.195,50913.65,52044.37,49423.98,49926.83,1601557.0
2024-11-01 08:22:00.195,49911.72,51085.58,48989.27,48989.27,1167917.0
2024-11-02 08:22:00.195,49480.33,50737.03,48921.24,50254.63,1872224.0
2024-11-03 08:22:00.195,50221.5,50784.99,49157.96,50784.99,1127177.0
2024-11-04 08:22:00.195,50670.92,51642.02,50653.75,51642.02,521161.0
2024-11-05 08:22:00.195,51253.56,52506.65,50400.13,50400.13,1339083.0
2024-11-06 08:22:00.195,51134.12,52414.31,50247.58,50322.6,1364736.0
2024-11-07 08:22:00.195,49795.19,50634.08,48803.07,48803.07,1883958.0
2024-11-08 08:22:00.195,48038.21,48691.58,47146.63,48691.58,1299252.0
2024-11-09 08:22:00.195,49443.17,50211.27,47998.23,50211.27,1625049.0
2024-11-10 08:22:00.195,50006.82,50846.23,48726.13,49826.62,1867237.0
2024-11-11 08:22:00.195,50629.07,51598.6,49371.87,51598.6,924082.0
2024-11-12 08:22:00.195,50778.94,51599.78,50294.1,51599.78,585227.0
2024-11-13 08:22:00.195,50743.37,51858.64,50345.85,50488.54,1550671.0
2024-11-14 08:22:00.195,51196.38,52312.98,49934.88,51478.65,1795239.0
2024-11-15 08:22:00.195,52307.63,52736.77,52293.23,52591.33,1048813.0
2024-11-16 08:22:00.195,52137.9,53402.06,50944.85,52450.63,661892.0
2024-11-17 08:22:00.195,51426.42,52138.73,50004.64,51297.96,1535114.0
2024-11-18 08:22:00.195,52226.71,53067.9,51747.95,53067.9,1404822.0
2024-11-19 08:22:00.195,53252.81,53713.56,51783.79,52373.07,711049.0
2024-11-20 08:22:00.195,52283.83,53283.55,51975.65,53283.55,1176754.0
2024-11-21 08:22:00.195,52531.3,52645.91,52046.09,52108.93,1535571.0
2024-11-22 08:22:00.195,52684.22,52766.61,51578.38,51899.2,907943.0
2024-11-23 08:22:00.195,51440.39,52978.12,50273.7,51778.54,572240.0
2024-11-24 08:22:00.195,50993.92,52314.65,50548.56,50785.03,645144.0
2024-11-25 08:22:00.195,50315.37,51072.07,49239.33,51072.07,1009006.0
2024-11-26 08:22:00.195,51248.49,52257.77,50547.55,50547.55,1133643.0
2024-11-27 08:22:00.195,51534.43,51573.67,51240.51,51240.51,1166674.0
2024-11-28 08:22:00.195,51061.24,52281.15,50077.26,50122.32,1761583.0
2024-11-29 08:22:00.195,50690.38,51007.26,49628.65,50322.56,1004132.0
2024-11-30 08:22:00.195,49538.37,50661.42,48643.91,48659.87,842532.0
2024-12-01 08:22:00.195,48492.97,48651.9,48045.93,48436.14,632934.0
2024-12-02 08:22:00.195,49313.56,50166.36,49105.57,50166.36,1426968.0
2024-12-03 08:22:00.195,50621.59,51295.07,50253.92,50747.25,768116.0
2024-12-04 08:22:00.195,50770.51,51489.83,50573.45,51489.83,1231920.0
2024-12-05 08:22:00.195,51677.09,52665.56,51101.63,51601.83,1594603.0
2024-12-06 08:22:00.195,51039.9,51171.34,50543.78,50543.78,698897.0
2024-12-07 08:22:00.195,49771.69,51109.97,48766.5,50123.59,646231.0
2024-12-08 08:22:00.195,49417.84,50892.43,49325.17,49684.77,1418395.0
2024-12-09 08:22:00.195,50047.74,50837.68,48772.73,49392.81,1412088.0
2024-12-10 08:22:00.195,49577.58,50403.27,48312.85,50403.27,1816600.0
2024-12-11 08:22:00.195,50677.48,51152.22,49362.25,51152.22,574560.0
2024-12-12 08:22:00.195,51779.5,53214.85,51384.09,52060.56,1987610.0
2024-12-13 08:22:00.195,51666.94,53112.73,51247.46,52220.69,1318249.0
2024-12-14 08:22:00.195,53218.37,53941.62,52143.37,53001.69,1566140.0
2024-12-15 08:22:00.195,52082.93,52906.97,51118.57,51232.34,1563524.0
2024-12-16 08:22:00.195,51599.98,51645.62,50379.71,50977.18,1457193.0
2024-12-17 08:22:00.195,50749.12,51691.05,50582.11,51202.55,1379967.0
2024-12-18 08:22:00.195,52047.26,52492.21,50492.4,51987.16,683311.0
2024-12-19 08:22:00.195,51403.67,52587.55,51041.39,51223.05,1354119.0
2024-12-20 08:22:00.195,50279.5,51573.97,49752.1,50152.95,816823.0
2024-12-21 08:22:00.195,50610.33,51519.56,49337.05,49738.03,1515359.0
2024-12-22 08:22:00.195,50435.59,50595.04,49491.31,49491.31,970052.0
2024-12-23 08:22:00.195,49804.45,50051.25,49206.68,49626.6,1395899.0
2024-12-24 08:22:00.195,50468.53,50634.86,49927.2,49927.33,1793489.0
2024-12-25 08:22:00.195,50212.4,51033.3,49208.5,50339.55,1580304.0
2024-12-26 08:22:00.195,49933.87,50686.02,49253.23,49560.69,982056.0
2024-12-27 08:22:00.195,49446.8,50171.14,48583.51,49546.08,1341306.0
2024-12-28 08:22:00.195,49161.32,50108.44,48599.34,48612.09,1862894.0
2024-12-29 08:22:00.195,49299.78,49715.94,48747.6,48747.6,1676122.0
2024-12-30 08:22:00.195,49692.58,50706.12,48646.94,50555.22,1014869.0
2024-12-31 08:22:00.195,50498.32,51807.11,49875.54,51029.74,1983715.0
2025-01-01 08:22:00.195,50842.3,50955.38,49977.35,50955.38,561915.0
2025-01-02 08:22:00.195,51536.17,52079.75,50933.73,51903.29,806825.0
2025-01-03 08:22:00.195,51441.41,52871.61,50266.15,51368.53,1761146.0
2025-01-04 08:22:00.195,52022.91,53140.18,50721.31,51342.22,705015.0
2025-01-05 08:22:00.195,50627.85,51566.95,49120.72,51566.95,1367729.0
2025-01-06 08:22:00.195,51236.13,51899.71,50805.54,50805.54,783581.0
2025-01-07 08:22:00.195,51329.0,52605.76,50141.68,52012.67,1259499.0
