timestamp,open,high,low,close,volume
2025-05-03 12:42:33.228,48341.24,49225.51,46940.16,49225.51,657083.0
2025-05-03 13:42:33.228,49423.66,49581.07,48491.38,48491.38,707661.0
2025-05-03 14:42:33.228,47573.18,47821.91,46330.0,47821.91,1797259.0
2025-05-03 15:42:33.228,46882.84,47609.06,45862.54,47609.06,647793.0
2025-05-03 16:42:33.228,46962.79,47866.07,45650.01,47447.42,1823346.0
2025-05-03 17:42:33.228,47002.12,48064.01,45696.69,47875.63,1129462.0
2025-05-03 18:42:33.228,48005.01,49429.37,47440.54,48056.27,1557058.0
2025-05-03 19:42:33.228,48712.36,49404.31,47436.31,48596.21,635430.0
2025-05-03 20:42:33.228,47839.02,48713.67,46565.38,47638.53,1766288.0
2025-05-03 21:42:33.228,48385.76,49006.98,47130.32,48154.59,1416349.0
2025-05-03 22:42:33.228,47246.2,48429.75,46106.36,46385.33,514832.0
2025-05-03 23:42:33.228,46596.69,46939.07,45313.96,46200.16,1490958.0
2025-05-04 00:42:33.228,46947.82,47218.79,46516.58,46886.54,1430225.0
2025-05-04 01:42:33.228,46920.21,47277.25,45773.46,46338.96,848435.0
2025-05-04 02:42:33.228,46919.42,47318.39,45970.05,46645.79,847733.0
2025-05-04 03:42:33.228,46219.05,47287.77,45686.44,46112.64,1847018.0
2025-05-04 04:42:33.228,46413.68,47024.18,45637.86,47024.18,1697874.0
2025-05-04 05:42:33.228,46896.72,47179.2,45749.4,46000.75,1266263.0
2025-05-04 06:42:33.228,45179.39,45520.88,44384.91,45520.88,604927.0
2025-05-04 07:42:33.228,46327.69,47368.0,45400.53,46746.9,1449318.0
2025-05-04 08:42:33.228,46733.67,47739.72,45379.9,45929.83,1734757.0
2025-05-04 09:42:33.228,46832.04,48018.84,45848.76,46480.07,1198465.0
2025-05-04 10:42:33.228,46522.73,47796.26,45416.63,45906.71,787638.0
2025-05-04 11:42:33.228,46085.73,46783.05,44831.2,46003.3,1896465.0
2025-05-04 12:42:33.228,46881.42,46911.8,45818.76,46397.71,1506913.0
2025-05-04 13:42:33.228,46014.23,47145.99,45775.73,46730.85,626967.0
2025-05-04 14:42:33.228,47317.91,47487.62,46349.07,46468.45,895848.0
2025-05-04 15:42:33.228,46779.93,47123.87,45403.13,46564.11,1561646.0
2025-05-04 16:42:33.228,46275.83,46942.86,45636.39,46400.29,1972878.0
2025-05-04 17:42:33.228,47297.29,47979.5,46673.55,46673.55,921930.0
2025-05-04 18:42:33.228,46375.76,47407.78,45751.88,46072.24,1508778.0
2025-05-04 19:42:33.228,45828.55,47100.01,44966.6,45745.39,1433028.0
2025-05-04 20:42:33.228,46312.43,47657.98,45840.36,45840.36,1004450.0
2025-05-04 21:42:33.228,45741.04,46484.26,44855.38,45358.6,1229510.0
2025-05-04 22:42:33.228,45919.57,46174.97,44663.28,45003.77,1639951.0
2025-05-04 23:42:33.228,45013.41,45853.49,43737.57,44346.77,1471415.0
2025-05-05 00:42:33.228,44014.33,44152.94,42890.23,43739.77,1487897.0
2025-05-05 01:42:33.228,44267.43,44879.33,43443.71,43443.71,1365970.0
2025-05-05 02:42:33.228,44264.06,44357.99,43011.28,43818.39,1861380.0
2025-05-05 03:42:33.228,44473.71,45754.74,43564.19,45034.15,736892.0
2025-05-05 04:42:33.228,45057.42,45845.65,44849.5,45244.05,877754.0
2025-05-05 05:42:33.228,44800.42,45934.51,44280.2,44328.57,1703585.0
2025-05-05 06:42:33.228,44320.03,45638.37,43747.87,44411.52,1876328.0
2025-05-05 07:42:33.228,43563.78,44172.05,43390.79,44172.05,1801562.0
2025-05-05 08:42:33.228,44871.89,45514.18,43549.25,45471.5,1091362.0
2025-05-05 09:42:33.228,45738.29,46846.17,44825.23,44825.23,1683207.0
2025-05-05 10:42:33.228,45332.84,46283.64,44126.19,45825.19,1378408.0
2025-05-05 11:42:33.228,45585.97,46691.01,45260.96,45260.96,1978875.0
2025-05-05 12:42:33.228,45543.53,46130.5,44505.4,46029.31,1806475.0
2025-05-05 13:42:33.228,45647.95,45939.45,45294.87,45310.06,1126409.0
2025-05-05 14:42:33.228,44704.92,44831.78,43649.94,44831.78,508551.0
2025-05-05 15:42:33.228,44183.57,45066.63,43265.61,43360.45,1767992.0
2025-05-05 16:42:33.228,43553.11,44481.65,42789.62,42789.62,1524076.0
2025-05-05 17:42:33.228,42902.49,44089.65,42290.11,43515.4,891638.0
2025-05-05 18:42:33.228,42680.77,43952.09,41500.91,42251.76,1575784.0
2025-05-05 19:42:33.228,41422.32,42612.51,40946.85,40946.85,1903332.0
2025-05-05 20:42:33.228,41572.82,42065.85,40740.96,41405.2,1637610.0
2025-05-05 21:42:33.228,40649.31,40754.81,40223.86,40732.24,1493581.0
2025-05-05 22:42:33.228,40158.25,40600.77,39570.22,40538.84,1027523.0
2025-05-05 23:42:33.228,40130.51,41220.9,39208.01,39506.31,1139491.0
2025-05-06 00:42:33.228,39796.67,40574.79,39341.03,40574.79,1601653.0
2025-05-06 01:42:33.228,41274.07,42324.21,40633.04,40633.04,1978501.0
2025-05-06 02:42:33.228,40492.49,40608.26,39715.28,40538.1,1444011.0
2025-05-06 03:42:33.228,41282.35,42263.69,40322.88,41912.95,1661664.0
2025-05-06 04:42:33.228,42659.48,43737.11,41880.35,41898.78,757301.0
2025-05-06 05:42:33.228,41876.44,42977.46,41247.65,41247.65,1100502.0
2025-05-06 06:42:33.228,41861.36,42417.46,41284.93,41371.47,712111.0
2025-05-06 07:42:33.228,42007.69,42825.03,41023.31,41450.21,1294047.0
2025-05-06 08:42:33.228,41613.98,41825.28,40858.47,40858.47,1737620.0
2025-05-06 09:42:33.228,40385.49,41069.41,39487.2,40380.81,1564627.0
2025-05-06 10:42:33.228,40703.56,41130.45,40482.43,40813.06,1213079.0
2025-05-06 11:42:33.228,41152.88,41155.82,40086.6,40779.11,684819.0
2025-05-06 12:42:33.228,40085.49,40088.57,38909.0,39386.2,783488.0
2025-05-06 13:42:33.228,39447.11,40394.22,38735.18,39775.91,742092.0
2025-05-06 14:42:33.228,40259.0,40690.3,39343.7,39797.56,814778.0
2025-05-06 15:42:33.228,39230.03,40406.42,38307.52,39492.06,1140023.0
2025-05-06 16:42:33.228,39005.49,40134.55,38326.13,38326.13,928676.0
2025-05-06 17:42:33.228,38698.69,39397.93,37621.57,38878.62,1207812.0
2025-05-06 18:42:33.228,38683.49,39793.81,38400.43,39091.53,1387457.0
2025-05-06 19:42:33.228,39654.89,40538.73,38640.83,40396.96,578026.0
2025-05-06 20:42:33.228,39709.89,40879.83,39070.52,39303.89,511241.0
2025-05-06 21:42:33.228,39095.27,39690.74,38498.26,39443.51,1179084.0
2025-05-06 22:42:33.228,39247.0,40197.62,38639.91,38913.48,857013.0
2025-05-06 23:42:33.228,39475.37,39614.19,38789.35,39554.92,1007537.0
2025-05-07 00:42:33.228,39272.16,39874.82,39039.3,39874.82,682993.0
2025-05-07 01:42:33.228,40451.81,41151.76,39921.68,40704.31,1872393.0
2025-05-07 02:42:33.228,40200.97,40492.84,39114.29,40492.84,1149273.0
2025-05-07 03:42:33.228,41116.25,41353.1,40582.6,40597.39,1451356.0
2025-05-07 04:42:33.228,40886.5,41477.86,40378.65,40378.65,503959.0
2025-05-07 05:42:33.228,39859.22,40200.29,39160.79,39160.79,1229965.0
2025-05-07 06:42:33.228,38379.15,38449.73,37750.09,37750.09,1776087.0
2025-05-07 07:42:33.228,38006.89,38700.64,37198.48,38257.55,1868910.0
2025-05-07 08:42:33.228,37586.08,38268.53,36517.61,38268.53,1835822.0
