timestamp,open,high,low,close,volume
2025-08-01 06:47:38.800,50000,50100,49900,50050,1000000
2025-08-01 07:02:38.800,50010,50110,49910,50060,1001000
2025-08-01 07:17:38.800,50020,50120,49920,50070,1002000
2025-08-01 07:32:38.800,50030,50130,49930,50080,1003000
2025-08-01 07:47:38.800,50040,50140,49940,50090,1004000
2025-08-01 08:02:38.800,50050,50150,49950,50100,1005000
2025-08-01 08:17:38.800,50060,50160,49960,50110,1006000
2025-08-01 08:32:38.800,50070,50170,49970,50120,1007000
2025-08-01 08:47:38.800,50080,50180,49980,50130,1008000
2025-08-01 09:02:38.800,50090,50190,49990,50140,1009000
2025-08-01 09:17:38.800,50100,50200,50000,50150,1010000
2025-08-01 09:32:38.800,50110,50210,50010,50160,1011000
2025-08-01 09:47:38.800,50120,50220,50020,50170,1012000
2025-08-01 10:02:38.800,50130,50230,50030,50180,1013000
